datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
8/27/2025 1:00:00 AM,8/26/2025 9:00:00 PM,RFC,WEST,AP,AP,5438.756,True
8/27/2025 1:00:00 AM,8/26/2025 9:00:00 PM,RFC,MIDATL,BC,BC,3640.138,True
8/27/2025 1:00:00 AM,8/26/2025 9:00:00 PM,RFC,WEST,CE,CE,10984.051,True
8/27/2025 1:00:00 AM,8/26/2025 9:00:00 PM,RFC,WEST,DAY,DAY,1911.710,False
8/27/2025 1:00:00 AM,8/26/2025 9:00:00 PM,RFC,WEST,DEOK,DEOK,2905.260,False
8/27/2025 1:00:00 AM,8/26/2025 9:00:00 PM,SERC,SOUTH,DOM,DOM,15865.965,False
8/27/2025 1:00:00 AM,8/26/2025 9:00:00 PM,RFC,MIDATL,DPL,DPLCO,2203.366,False
8/27/2025 1:00:00 AM,8/26/2025 9:00:00 PM,RFC,WEST,DUQ,DUQ,1348.826,False
8/27/2025 1:00:00 AM,8/26/2025 9:00:00 PM,RFC,MIDATL,DPL,EASTON,27.336,True
8/27/2025 1:00:00 AM,8/26/2025 9:00:00 PM,SERC,WEST,EKPC,EKPC,1599.255,True
8/27/2025 1:00:00 AM,8/26/2025 9:00:00 PM,RFC,MIDATL,JC,JC,2861.611,True
8/27/2025 1:00:00 AM,8/26/2025 9:00:00 PM,RFC,MIDATL,ME,ME,1740.564,True
8/27/2025 1:00:00 AM,8/26/2025 9:00:00 PM,RFC,WEST,ATSI,OE,6829.333,True
8/27/2025 1:00:00 AM,8/26/2025 9:00:00 PM,RFC,WEST,OVEC,OVEC,29.000,True
8/27/2025 1:00:00 AM,8/26/2025 9:00:00 PM,RFC,WEST,ATSI,PAPWR,561.479,True
8/27/2025 1:00:00 AM,8/26/2025 9:00:00 PM,RFC,MIDATL,PE,PE,4518.431,True
8/27/2025 1:00:00 AM,8/26/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2869.335,False
8/27/2025 1:00:00 AM,8/26/2025 9:00:00 PM,RFC,MIDATL,PL,PLCO,4404.675,False
8/27/2025 1:00:00 AM,8/26/2025 9:00:00 PM,RFC,MIDATL,PN,PN,1755.568,True
8/27/2025 1:00:00 AM,8/26/2025 9:00:00 PM,RFC,MIDATL,PS,PS,5504.580,True
8/27/2025 1:00:00 AM,8/26/2025 9:00:00 PM,RFC,MIDATL,RECO,RECO,189.094,False
8/27/2025 1:00:00 AM,8/26/2025 9:00:00 PM,RFC,MIDATL,PEP,SMECO,421.777,True
8/27/2025 1:00:00 AM,8/26/2025 9:00:00 PM,RFC,MIDATL,PL,UGI,109.910,True
8/27/2025 1:00:00 AM,8/26/2025 9:00:00 PM,RFC,MIDATL,AE,VMEU,94.153,True
8/27/2025 1:00:00 AM,8/26/2025 9:00:00 PM,RTO,RTO,RTO,RTO,94645.151,False
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1151.038,False
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,WEST,AEP,AEPAPT,3709.357,True
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,WEST,AEP,AEPIMP,3121.946,True
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,WEST,AEP,AEPKPT,513.116,True
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,WEST,AEP,AEPOPT,7303.594,True
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,WEST,AP,AP,5033.668,True
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,MIDATL,BC,BC,3338.750,True
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,WEST,CE,CE,10502.434,True
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,WEST,DAY,DAY,1762.712,False
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,WEST,DEOK,DEOK,2685.263,False
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,SERC,SOUTH,DOM,DOM,14826.734,False
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,MIDATL,DPL,DPLCO,1997.769,False
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,WEST,DUQ,DUQ,1295.839,False
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,MIDATL,DPL,EASTON,24.175,True
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,SERC,WEST,EKPC,EKPC,1318.267,True
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,MIDATL,JC,JC,2613.062,True
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,MIDATL,ME,ME,1625.764,True
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,WEST,ATSI,OE,6376.389,True
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,WEST,OVEC,OVEC,25.000,True
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,WEST,ATSI,PAPWR,532.205,True
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,MIDATL,PE,PE,4122.666,True
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2680.272,False
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,MIDATL,PL,PLCO,4039.441,False
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,MIDATL,PN,PN,1643.010,True
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,MIDATL,PS,PS,5189.718,True
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,MIDATL,RECO,RECO,174.871,False
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,MIDATL,PEP,SMECO,363.278,True
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,MIDATL,PL,UGI,100.792,True
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,MIDATL,AE,VMEU,87.192,True
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RTO,RTO,RTO,RTO,88158.322,False
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1048.940,False
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,WEST,AEP,AEPAPT,3472.966,True
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,WEST,AEP,AEPIMP,2960.137,True
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,WEST,AEP,AEPKPT,488.039,True
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,WEST,AEP,AEPOPT,6884.190,True
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,WEST,AP,AP,4686.626,True
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,MIDATL,BC,BC,3021.188,True
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,WEST,CE,CE,9885.525,True
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,WEST,DAY,DAY,1644.710,False
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,WEST,DEOK,DEOK,2475.767,False
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,SERC,SOUTH,DOM,DOM,13853.335,False
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,MIDATL,DPL,DPLCO,1812.687,False
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,WEST,DUQ,DUQ,1210.538,False
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,MIDATL,DPL,EASTON,22.016,True
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,SERC,WEST,EKPC,EKPC,1181.994,True
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,MIDATL,JC,JC,2339.653,True
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,MIDATL,ME,ME,1489.937,True
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,WEST,ATSI,OE,6135.993,True
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,WEST,OVEC,OVEC,31.000,True
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,WEST,ATSI,PAPWR,512.095,True
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,MIDATL,PE,PE,3763.950,True
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2431.699,False
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,MIDATL,PL,PLCO,3782.929,False
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,MIDATL,PN,PN,1541.643,True
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,MIDATL,PS,PS,4823.791,True
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,MIDATL,RECO,RECO,159.635,False
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,MIDATL,PEP,SMECO,319.195,True
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,MIDATL,PL,UGI,91.901,True
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,MIDATL,AE,VMEU,81.075,True
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RTO,RTO,RTO,RTO,82153.154,False
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,955.635,False
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3261.581,True
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,WEST,AEP,AEPIMP,2836.724,True
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,WEST,AEP,AEPKPT,461.429,True
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6601.656,True
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,WEST,AP,AP,4409.617,True
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,MIDATL,BC,BC,2765.436,True
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,WEST,CE,CE,9253.608,True
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,WEST,DAY,DAY,1553.709,False
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,WEST,DEOK,DEOK,2324.819,False
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,SERC,SOUTH,DOM,DOM,13130.417,False
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,1664.719,False
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,WEST,DUQ,DUQ,1158.841,False
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,MIDATL,DPL,EASTON,20.308,True
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,SERC,WEST,EKPC,EKPC,1136.480,True
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,MIDATL,JC,JC,2115.653,True
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,MIDATL,ME,ME,1397.341,True
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,WEST,ATSI,OE,5887.137,True
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,WEST,OVEC,OVEC,26.000,True
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,WEST,ATSI,PAPWR,465.396,True
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,MIDATL,PE,PE,3558.009,True
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2256.027,False
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,MIDATL,PL,PLCO,3511.928,False
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,MIDATL,PN,PN,1487.152,True
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,MIDATL,PS,PS,4500.575,True
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,MIDATL,RECO,RECO,140.217,False
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,MIDATL,PEP,SMECO,286.942,True
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,MIDATL,PL,UGI,86.327,True
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,MIDATL,AE,VMEU,74.774,True
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RTO,RTO,RTO,RTO,77328.457,False
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,881.093,False
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3123.634,True
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,WEST,AEP,AEPIMP,2813.840,True
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,WEST,AEP,AEPKPT,447.691,True
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6435.185,True
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,WEST,AP,AP,4297.482,True
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,MIDATL,BC,BC,2592.283,True
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,WEST,CE,CE,8810.939,True
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,WEST,DAY,DAY,1510.710,False
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,WEST,DEOK,DEOK,2233.423,False
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,SERC,SOUTH,DOM,DOM,12614.777,False
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,1571.079,False
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,WEST,DUQ,DUQ,1119.600,False
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,MIDATL,DPL,EASTON,19.179,True
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,SERC,WEST,EKPC,EKPC,1123.702,True
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,MIDATL,JC,JC,1975.698,True
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,MIDATL,ME,ME,1329.684,True
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,WEST,ATSI,OE,5687.111,True
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,WEST,OVEC,OVEC,27.000,True
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,WEST,ATSI,PAPWR,458.173,True
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,MIDATL,PE,PE,3364.551,True
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2119.090,False
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,MIDATL,PL,PLCO,3383.723,False
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,MIDATL,PN,PN,1424.581,True
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,MIDATL,PS,PS,4246.948,True
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,MIDATL,RECO,RECO,132.003,False
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,MIDATL,PEP,SMECO,266.104,True
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,MIDATL,PL,UGI,82.028,True
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,MIDATL,AE,VMEU,71.362,True
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RTO,RTO,RTO,RTO,74162.673,False
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,845.188,False
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3059.040,True
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,WEST,AEP,AEPIMP,2685.428,True
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,WEST,AEP,AEPKPT,442.913,True
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,WEST,AEP,AEPOPT,6291.786,True
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,WEST,AP,AP,4163.151,True
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,MIDATL,BC,BC,2494.043,True
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,WEST,CE,CE,8518.166,True
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,WEST,DAY,DAY,1467.709,False
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,WEST,DEOK,DEOK,2172.543,False
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,SERC,SOUTH,DOM,DOM,12328.714,False
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,1516.660,False
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,WEST,DUQ,DUQ,1093.758,False
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,MIDATL,DPL,EASTON,18.609,True
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,SERC,WEST,EKPC,EKPC,1121.328,True
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,MIDATL,JC,JC,1876.093,True
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,MIDATL,ME,ME,1309.298,True
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,WEST,ATSI,OE,5563.675,True
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,WEST,OVEC,OVEC,24.000,True
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,WEST,ATSI,PAPWR,459.484,True
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,MIDATL,PE,PE,3230.294,True
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2054.631,False
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,MIDATL,PL,PLCO,3311.212,False
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,MIDATL,PN,PN,1376.710,True
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,MIDATL,PS,PS,4063.237,True
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,MIDATL,RECO,RECO,127.291,False
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,MIDATL,PEP,SMECO,254.495,True
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,MIDATL,PL,UGI,79.471,True
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,MIDATL,AE,VMEU,69.857,True
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RTO,RTO,RTO,RTO,72018.784,False
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,819.623,False
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3035.599,True
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,WEST,AEP,AEPIMP,2669.438,True
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,WEST,AEP,AEPKPT,437.684,True
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,WEST,AEP,AEPOPT,6291.842,True
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,WEST,AP,AP,4221.365,True
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,MIDATL,BC,BC,2454.425,True
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,WEST,CE,CE,8285.782,True
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,WEST,DAY,DAY,1447.709,False
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,WEST,DEOK,DEOK,2145.759,False
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,SERC,SOUTH,DOM,DOM,12142.316,False
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,1489.081,False
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,WEST,DUQ,DUQ,1076.610,False
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,MIDATL,DPL,EASTON,18.285,True
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,SERC,WEST,EKPC,EKPC,1100.013,True
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,MIDATL,JC,JC,1824.867,True
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,MIDATL,ME,ME,1279.573,True
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,WEST,ATSI,OE,5584.923,True
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,WEST,OVEC,OVEC,24.000,True
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,WEST,ATSI,PAPWR,449.995,True
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,MIDATL,PE,PE,3171.881,True
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2019.872,False
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,MIDATL,PL,PLCO,3254.604,False
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,MIDATL,PN,PN,1396.641,True
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,MIDATL,PS,PS,3939.426,True
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,MIDATL,RECO,RECO,124.596,False
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,MIDATL,PEP,SMECO,250.011,True
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,MIDATL,PL,UGI,76.475,True
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,MIDATL,AE,VMEU,68.816,True
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RTO,RTO,RTO,RTO,71101.211,False
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,826.560,False
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3055.621,True
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,WEST,AEP,AEPIMP,2729.242,True
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,WEST,AEP,AEPKPT,439.215,True
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,WEST,AEP,AEPOPT,6364.070,True
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,WEST,AP,AP,4200.177,True
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,MIDATL,BC,BC,2484.782,True
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,WEST,CE,CE,8190.431,True
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,WEST,DAY,DAY,1465.709,False
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,WEST,DEOK,DEOK,2146.549,False
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,SERC,SOUTH,DOM,DOM,12211.623,False
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,MIDATL,DPL,DPLCO,1500.828,False
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,WEST,DUQ,DUQ,1090.394,False
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,MIDATL,DPL,EASTON,18.315,True
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,SERC,WEST,EKPC,EKPC,1029.273,True
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,MIDATL,JC,JC,1840.287,True
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,MIDATL,ME,ME,1308.653,True
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,WEST,ATSI,OE,5660.897,True
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,WEST,OVEC,OVEC,30.000,True
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,WEST,ATSI,PAPWR,477.785,True
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,MIDATL,PE,PE,3184.113,True
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2045.172,False
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,MIDATL,PL,PLCO,3333.026,False
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,MIDATL,PN,PN,1430.681,True
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,MIDATL,PS,PS,3926.594,True
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,MIDATL,RECO,RECO,125.120,False
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,MIDATL,PEP,SMECO,257.247,True
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,MIDATL,PL,UGI,78.370,True
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,MIDATL,AE,VMEU,68.787,True
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RTO,RTO,RTO,RTO,71519.521,False
8/27/2025 9:00:00 AM,8/27/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,847.523,False
8/27/2025 9:00:00 AM,8/27/2025 5:00:00 AM,RFC,WEST,AEP,AEPAPT,3171.904,True
8/27/2025 9:00:00 AM,8/27/2025 5:00:00 AM,RFC,WEST,AEP,AEPIMP,2842.068,True
8/27/2025 9:00:00 AM,8/27/2025 5:00:00 AM,RFC,WEST,AEP,AEPKPT,456.355,True
8/27/2025 9:00:00 AM,8/27/2025 5:00:00 AM,RFC,WEST,AEP,AEPOPT,6625.305,True
8/27/2025 9:00:00 AM,8/27/2025 5:00:00 AM,RFC,WEST,AP,AP,4362.890,True
8/27/2025 9:00:00 AM,8/27/2025 5:00:00 AM,RFC,MIDATL,BC,BC,2603.622,True
8/27/2025 9:00:00 AM,8/27/2025 5:00:00 AM,RFC,WEST,CE,CE,8273.073,True
8/27/2025 9:00:00 AM,8/27/2025 5:00:00 AM,RFC,WEST,DAY,DAY,1537.710,False
8/27/2025 9:00:00 AM,8/27/2025 5:00:00 AM,RFC,WEST,DEOK,DEOK,2266.786,False
8/27/2025 9:00:00 AM,8/27/2025 5:00:00 AM,SERC,SOUTH,DOM,DOM,12624.884,False
8/27/2025 9:00:00 AM,8/27/2025 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,1573.587,False
8/27/2025 9:00:00 AM,8/27/2025 5:00:00 AM,RFC,WEST,DUQ,DUQ,1136.596,False
